ds,temp_max,temp_max_lower,temp_max_upper,temp_min,temp_min_lower,temp_min_upper,rainfall,rainfall_lower,rainfall_upper,humidity,humidity_lower,humidity_upper,wind_speed,wind_speed_lower,wind_speed_upper
2025-07-26,33.698804281606634,30.814033511146405,36.26738755335543,28.098741287103067,26.089312741933178,30.149462455341,6.963108047153496,-2.231538415698934,16.12932533220364,77.08188425864172,65.46764891594543,88.73509991236297,14.5578881109711,8.77684863225185,21.155937742995725
2025-07-27,33.79063451426163,31.08326496928302,36.275054700790875,27.99001861879881,25.909744266153083,29.7785394739571,6.995912852204018,-1.6218880256385892,16.246390444136,77.41271670864539,64.63703862861853,88.92032139502162,14.382847651231376,8.827421292231,20.636007515336175
2025-07-28,33.69584180119961,30.894886399613043,36.5196619280188,27.94244406326857,25.817702847291233,29.93172613941821,7.51754622219277,-1.350292497833119,16.315133982254974,78.11487396364372,66.4079111822431,90.84959692714983,14.190870951906119,8.254687723356275,20.18797334857083
2025-07-29,33.52965425773499,30.823588305743016,36.26959960614447,27.94898643749044,25.94020504404152,29.91353723222175,8.1423541862511,-0.3683432754384991,16.899945691837072,78.92940862713438,67.07929760836363,91.32171502281375,14.17829038309469,8.423268297957927,20.174471388054062
2025-07-30,33.29491897922986,30.453780564887154,36.294233641585265,27.90564700225252,25.93307691661866,29.912533502770195,8.702036159937263,-0.06030441311151864,17.45532447685106,79.36381996417337,67.81140886637651,90.10405804712087,14.688661369095282,8.379197747179335,20.820498391246712
2025-07-31,33.127039797506384,30.462428513293013,35.60411881340413,27.83627427746987,25.949255201083073,29.929426959892073,9.703885790870954,1.1457727822094717,18.578092699236944,79.73832087854291,67.9941956159974,92.32642130736596,15.137577175472924,8.969030732220457,21.560044520770685
2025-08-01,33.14411332154363,30.351915724371477,35.76772193327436,27.705186211692926,25.6601238140782,29.662955224098173,9.378379597373641,0.827379463101999,17.70139934965316,80.06670960695476,67.84677487293852,92.48372057657775,14.675428778463854,8.13521486262356,20.419767979606604
2025-08-02,33.11180996193857,30.51157928808547,35.781372973747196,27.758760931904064,25.744391425046004,29.738389008731893,9.116594716558659,-0.09735581591008818,17.474010269504042,79.79330817673427,68.06037181769861,92.53561177895295,14.884496496087976,8.647818318760727,21.11824921919699
2025-08-03,33.16640918113406,30.513461038440166,35.7230284476597,27.633713681560987,25.638445716221348,29.77682198528571,9.205216943743736,0.5381926982038782,18.836269577863746,80.25804811401494,68.04600684995735,92.24886886461287,14.664091263405808,8.558030471112092,20.551791880317296
2025-08-04,33.046535026265445,30.142998876082036,35.47005760375504,27.57603727648131,25.65278274449935,29.545659803321104,9.714959803936694,1.4492900103691158,18.25612411176498,81.02969414652439,69.09549943985382,93.95683417294282,14.420735942928884,8.085531569651664,20.238307284810176
2025-08-05,32.867996077636505,30.321548978115928,35.47268271459439,27.5787987755809,25.510759512032475,29.45936630198297,10.26161421609467,1.531534309227745,18.972820199098134,81.84873217572664,70.1109845700237,94.10908647439395,14.351387031834406,8.50183684869191,20.101765685116078
2025-08-06,32.63388351109046,30.06081449268315,35.52040209856332,27.53794587016702,25.726262115765028,29.665492649634192,10.67995881960337,1.3730329352541275,19.244081693185677,82.22382181361894,70.442988349036,94.57123032043248,14.800282782256286,8.429560570005846,20.622367820838296
2025-08-07,32.479505043796586,29.712734371312994,34.99411358147653,27.477124655917038,25.535593200394473,29.450101553702616,11.481904181890819,1.9545207734498258,20.212533094444108,82.47800213875958,70.20680564643428,94.59629235254377,15.183756313693301,8.748860885335771,21.124294576575416
2025-08-08,32.52252588170822,29.985875057063673,35.27247912863086,27.36030847051361,25.162324352935126,29.263488793404964,10.903947568877873,2.3051377864781837,20.014703689060887,82.62945960438707,70.66702966274454,94.56282417039161,14.652993281408897,8.207348182102539,20.902337987273892
2025-08-09,32.52786321833781,29.961822393912588,35.264098603593496,27.433398831562265,25.42965057898123,29.527355614176123,10.3444233305604,1.6104674108793176,19.258422244701062,82.12832341544316,70.06570943250176,93.98775943815859,14.791120509560184,8.483132326926437,20.848365441065603
2025-08-10,32.630743153031396,30.04239514405412,35.3741055196958,27.33251580082985,25.397744361548362,29.46275342823465,10.098314641503682,1.3045640748963145,19.05855452613894,82.32157314590738,70.54546680198726,94.10731211858796,14.498343208137399,8.833948672470722,20.23383683720644
2025-08-11,32.56846549780095,29.861591958436907,35.49789741733751,27.302954739565592,25.349853530848748,29.33478519379109,10.245452591438594,1.3423466314563723,18.674750332319743,82.78605451430771,69.77105611170997,94.86628995735734,14.182120921992851,7.9746008968144775,19.84591673917781
2025-08-12,32.455279819672896,29.65713497718025,34.97319266908511,27.337001713945067,25.380365709300275,29.235847932429582,10.411327995446463,2.5188194063186775,19.191976193098146,83.27113550693055,71.64334757382547,95.4848156255777,14.040382365163087,7.714503212759375,19.972678190572207
2025-08-13,32.292525453619916,29.55665556406814,34.65751169507905,27.32976055486472,25.29704009589587,29.28583226638768,10.440752199816478,1.9606123902369297,19.102523387146867,83.29490963240892,71.51159048067679,95.42671500065951,14.418364994731139,7.768315960566065,20.144655105110843
2025-08-14,32.21361214108889,29.561385357898434,34.92402963699682,27.30399268857717,25.237491583704543,29.345642059968213,10.855746542358105,1.8232602834273834,20.226432992703455,83.1901418421593,70.29533365033822,95.22163660160955,14.733417799195749,8.963569995600242,20.890158513962618
2025-08-15,32.334211176465026,29.871598899755657,34.97321094724634,27.222768839805987,25.25987268530801,29.281931548086977,9.902743651818271,1.5220980206873345,18.45168740778076,82.9847731300182,69.35630083565388,94.66792891796845,14.137746828133498,7.668904609178542,20.335686885023897
2025-08-16,32.417202286955835,29.514416115767958,35.10423091133022,27.331093042385355,25.363834464259064,29.392819312859512,8.989592035186812,0.4519627734421807,17.769771416877212,82.13845621346138,70.83533952808413,94.81626259709002,14.215489909447118,8.089494513914874,20.496921974327734
2025-08-17,32.59578373714043,29.99445241370174,35.1774225577262,27.264215681466744,25.26254806414105,29.327479836424367,8.420135817064729,-0.5708126638859341,17.248307461389217,82.00721396514223,70.54634261653634,94.1953682993884,13.867838289874582,7.572288959251362,20.09864602598484
2025-08-18,32.60528973439631,29.971329002571608,35.50565943445678,27.26661194350898,25.32851114365212,29.425412485228215,8.28220132241032,-0.5537148218034134,16.944476099266783,82.17622303476246,69.99955392999136,94.13566935620987,13.503195545038647,7.399080624199919,19.67674650679722
2025-08-19,32.55811711060508,29.590887420540195,35.17015867932076,27.32981737346863,25.37793418637552,29.450828423070053,8.208220996048087,-0.5778498251318115,17.026008801786638,82.40226082317244,70.31267485143972,94.75920269267182,13.320374190543388,7.210198113853861,19.11270332491717
2025-08-20,32.45391270147597,29.70593055676003,35.22043433643911,27.348273027400694,25.38290813858218,29.491948582149934,8.048735360280709,-1.4026057644928043,16.834809106340657,82.2097278571685,69.64571593373715,94.26919402950782,13.665416203328334,7.8896225236549835,19.90881534654039
2025-08-21,32.42459685753662,29.609106436917482,35.16567083091855,27.344180877938555,25.419212425921117,29.38761180537154,8.330156288605123,-0.046578038770993556,16.43783255545524,81.93644551994491,70.10839649845421,93.51913794015378,13.956376352853248,7.519640294303728,20.52940107043056
2025-08-22,32.58459187313992,29.94430105502969,35.309884791706544,27.280168184242868,25.30656350407028,29.25306803358633,7.301877509381181,-1.2791194474308267,15.11964561017492,81.61404861488776,68.61511097042346,94.52775282839296,13.346048353814133,7.163489018594863,19.625910078865
2025-08-23,32.69579961686104,30.103690238594602,35.18846380867592,27.40092095032053,25.3397677879374,29.514019973112042,6.373225567259658,-2.47603058203971,14.828320453594726,80.70444758904466,68.38365683051056,92.66263914650752,13.419020819340824,7.164892174586484,19.357282237041915
2025-08-24,32.89073509073318,30.143921461651782,35.400252021795765,27.341502971451863,25.32119669270944,29.33933132229743,5.848023901906093,-2.76828536783688,14.5439850636,80.56445341452297,67.59895816583638,91.78475975843004,13.07678131648628,7.029163517010249,19.10936761849137
2025-08-25,32.904359428739866,30.292331259774326,35.75857889406486,27.346336712983014,25.33305789278541,29.29725820604903,5.812601539432586,-2.3911934769822007,14.385364342958663,80.77856777954885,70.01670518413914,92.66736979676284,12.727859453280036,6.776995910914657,19.208685487133316
2025-08-26,32.849013956306266,30.2173567636548,35.541454954278194,27.40703768436041,25.344398977989286,29.385520047086867,5.8964757221326805,-3.2883445104399738,14.802418880487876,81.10147585372992,69.10101163892708,93.07535183237358,12.571010010895947,6.4574123025936485,18.387740520107197
2025-08-27,32.724606598986,30.10693665279276,35.51041993756615,27.418254855970666,25.356871792703693,29.42112799315192,5.945947082815672,-2.5988752910380652,14.252523116826636,81.0541517088899,69.96833672887696,92.76769734093565,12.952022892367028,6.794295939812635,18.596470050267158
2025-08-28,32.663626164052715,29.909260615480573,35.3074097426919,27.4025179294743,25.311976370981895,29.37250980042909,6.481987688349223,-2.6924672036141084,15.748331872497682,80.9697733828831,69.04437877216964,92.76615044986747,13.288499310800798,7.1530563810939265,19.131546827339182
2025-08-29,32.781353590132625,30.053930241589597,35.4830001386894,27.322890415735273,25.291051092035687,29.442776498252474,5.747504145252771,-3.087110104250036,14.52338565722947,80.87426319256245,68.82005991546671,92.7446100422347,12.732574694317975,6.462652443717515,18.593221822332453
2025-08-30,32.84081496642531,30.282477243159537,35.37788247126498,27.42458896915413,25.36892659165895,29.46029033710306,5.144464616612248,-3.51209560085776,13.632833668774929,80.22292346804284,67.70989398573481,91.71554998522662,12.867975676440933,6.757628105909168,18.92508810190251
2025-08-31,32.97588376125929,30.179072182605896,35.349105483017475,27.34328587638126,25.40323273927524,29.469929540700956,4.968657499527061,-4.682195302461136,13.843769615514306,80.36525541119897,68.725576223754,92.79601409920102,12.595129771210662,6.300822627379708,18.725354283463474
2025-09-01,32.923076656260676,30.368205120731016,35.659493603190235,27.324071404239785,25.362857169582597,29.40952527422426,5.297907954905271,-3.640927855873775,14.192907232192082,80.87795795245616,70.21483331006182,94.00025579440195,12.321318852973912,6.535884413488323,18.559056425409356
2025-09-02,32.79644564219113,30.00160570167907,35.62409742235778,27.35926818007884,25.29664901297185,29.41148593884589,5.752976064813029,-3.203941106016422,14.396856929977147,81.5076377804569,69.36483660739015,94.00569762810161,12.243877526395696,6.0891718514241955,18.457858760082328
2025-09-03,32.597718818389076,29.83803849250017,35.15110901483824,27.344250698375816,25.268934441986435,29.416377695024607,6.17136957763971,-3.009298272817397,14.591728634316306,81.76713440109819,70.16410053769133,93.50278780022914,12.707023102593158,6.4854639246928825,18.874847317539817
2025-09-04,32.46126666057345,29.60202232883039,35.09674856576563,27.302271331745608,25.247102642246926,29.356138113700297,7.065445975114843,-1.5880549813578262,17.07521088478917,81.98165103250432,70.47328385917699,93.8211360501253,13.126656415892189,6.855374124021202,19.607318624999046
2025-09-05,32.504264146259466,29.81975422666669,35.34752480892677,27.197092373886143,25.150245848578532,29.240022077440127,6.6698806660672085,-2.219488300680355,15.844368859952885,82.16950098112086,70.62846758478942,94.53157218949927,12.653113635178752,6.6983942274710015,18.746268011089587
